day,XUSDTZEUR,XUNIZEUR,XETHZEUR,XXDGZEUR,XLTCZEUR,XETHZUSD,XUNIZUSD,XXBTZEUR,XXBTZUSD,XXLMZUSD,XNANOZUSD,XXMRZUSD,XEOSZUSD,XUSDTZUSD,XXMRZEUR,XBCHZEUR,XREPV2ZEUR,XXDGZUSD,XNANOZEUR,XXRPZEUR,XLTCZUSD,XEOSZEUR,XXRPZUSD,XXLMZEUR,XBCHZUSD,XREPV2ZUSD
2020-12-18,0.8152,3.0313,529.4800,0.0031,87.3367,649.5633,3.7320,18679.3667,22918.6000,0.1839,1.1356,156.0600,3.0575,1.0004,127.1833,255.8633,19.1320,0.0039,0.9261,0.4750,107.2300,2.4943,0.5846,0.1500,313.9200,23.5513
2020-12-19,0.8140,3.2357,535.0600,0.0032,94.8233,657.8100,3.9737,19191.0333,23653.2333,0.1830,1.1449,155.8800,3.0710,1.0011,126.7200,258.7167,16.5500,0.0040,0.9304,0.4729,116.6700,2.4947,0.5809,0.1488,317.8633,20.3790
2020-12-20,0.8145,3.1163,519.2100,0.0036,94.3400,640.2933,3.8243,19223.9000,23621.1000,0.1776,1.0948,153.5500,3.1581,1.0007,124.9467,278.7067,14.7260,0.0044,0.8928,0.4523,115.8367,2.5709,0.5572,0.1445,342.1833,17.9313
2020-12-21,0.8184,2.9657,506.3300,0.0040,88.3133,617.6700,3.6290,18785.1667,22897.2333,0.1685,1.0580,147.4100,3.0408,1.0021,120.5433,273.1800,14.8383,0.0048,0.8641,0.4318,108.0167,2.4855,0.5276,0.1378,333.9333,18.1010
2020-12-22,0.8194,2.9493,508.5400,0.0038,89.3367,620.9233,3.6020,19113.6333,23339.8000,0.1617,1.0556,152.7000,2.8765,0.9999,125.2700,258.5867,13.8460,0.0046,0.8671,0.3746,109.1967,2.3564,0.4552,0.1325,315.5933,17.2857
2020-12-23,0.8222,2.7773,485.0567,0.0033,86.6200,591.2800,3.3737,19193.7667,23311.9667,0.1324,1.0189,155.8667,2.4041,0.9996,128.3100,237.8233,12.4480,0.0041,0.8360,0.2492,105.0800,1.9769,0.3027,0.1091,289.4067,15.1907
2020-12-24,0.8200,2.7933,491.1067,0.0035,88.1467,597.8433,3.4000,19229.6000,23397.2000,0.1498,1.0280,153.9933,2.5369,1.0001,126.4367,237.2833,12.5243,0.0043,0.8414,0.2618,107.3300,2.0824,0.3193,0.1230,288.9767,15.1793
2020-12-25,0.8196,2.8777,509.3033,0.0037,99.5767,621.3600,3.5063,19913.9667,24295.7000,0.1471,1.0569,157.5500,2.6483,0.9997,129.3833,255.8067,13.5187,0.0046,0.8618,0.2689,121.5167,2.1722,0.3276,0.1276,312.2767,16.5360
2020-12-26,0.8184,2.8343,519.4833,0.0037,106.2367,634.4800,3.4560,21222.3333,25913.7333,0.1488,1.0464,164.9533,2.6053,0.9994,134.8367,262.9100,13.1900,0.0045,0.8556,0.2471,129.7467,2.1341,0.3017,0.1218,320.9367,15.8907
2020-12-27,0.8102,2.9153,548.5433,0.0037,105.6533,673.9333,3.5727,21758.0667,26746.4000,0.1448,1.0949,161.1833,2.6849,0.9984,130.8967,274.5367,12.9017,0.0046,0.8919,0.2330,129.5233,2.1826,0.2868,0.1180,336.7267,15.9160
2020-12-28,0.8152,3.0557,587.0700,0.0038,106.7833,718.7400,3.7500,21927.9000,26848.9333,0.1467,1.0901,163.7800,2.7784,0.9986,133.7667,291.2800,13.3040,0.0046,0.8877,0.2161,130.9933,2.2664,0.2634,0.1201,356.8267,16.3057
2020-12-29,0.8158,2.9937,588.0033,0.0036,102.2500,719.1900,3.6593,21846.9000,26875.4000,0.1383,1.0773,161.3633,2.6410,0.9969,131.7633,285.4067,14.0033,0.0044,0.8780,0.1756,126.3033,2.1577,0.2148,0.1129,349.3433,17.2797
2020-12-30,0.8141,3.3013,604.5600,0.0037,104.6300,742.2433,4.0633,23122.9000,28399.3333,0.1333,1.0593,160.9567,2.6032,0.9998,131.1500,289.6433,13.8957,0.0046,0.8619,0.1735,128.4733,2.1211,0.2135,0.1086,355.7933,17.0363
2020-12-31,0.8163,3.9780,602.2233,0.0038,102.3700,738.1867,4.8013,23435.7667,28698.3000,0.1276,1.0368,157.7333,2.5832,1.0004,128.7700,282.0233,13.3480,0.0046,0.8479,0.1782,125.6700,2.1106,0.2180,0.1041,346.2700,16.3703
2021-01-01,0.8168,3.9983,598.2733,0.0044,104.2900,732.6167,4.8770,23872.3667,29247.0667,0.1328,1.0288,145.0400,2.6496,1.0029,118.4667,280.3967,13.6493,0.0054,0.8359,0.1919,127.8767,2.1593,0.2350,0.1087,343.1300,16.7507
2021-01-02,0.7882,3.8573,605.4133,0.0083,107.1467,760.1700,4.8470,24895.1000,31504.1667,0.1296,1.0559,139.2800,2.6389,1.0004,111.4100,279.5100,13.1547,0.0101,0.8302,0.1763,134.0600,2.0795,0.2235,0.1021,352.3367,16.6830
2021-01-03,0.7909,4.1593,724.6100,0.0086,121.0667,920.6833,5.2723,26295.9000,33285.2333,0.1333,1.5324,135.7500,2.7421,1.0016,109.5967,318.7100,13.4317,0.0110,1.2085,0.1784,145.4067,2.1559,0.2264,0.1054,404.5167,16.8870
2021-01-04,0.8013,4.4487,821.3100,0.0077,124.3800,1032.4667,5.5140,25117.9000,31206.7667,0.1537,1.5033,135.4433,2.8505,1.0019,108.7000,330.3033,13.3380,0.0095,1.2135,0.1907,156.3700,2.2584,0.2395,0.1234,417.2300,16.7017
2021-01-05,0.8142,4.8880,870.0833,0.0079,126.9567,1070.8033,6.0290,26681.2333,32819.8333,0.1846,1.5365,135.1900,2.8547,1.0023,109.8033,334.7100,13.7463,0.0097,1.2463,0.1864,156.2933,2.3238,0.2291,0.1504,411.7533,16.8630
2021-01-06,0.8125,5.8640,941.8900,0.0084,133.7767,1161.9700,6.2953,28919.1333,35746.3667,0.3107,2.2777,139.3433,3.2321,1.0021,112.8367,358.2133,15.1123,0.0104,1.8754,0.2027,164.8100,2.6203,0.2491,0.2513,441.4267,18.6973
2021-01-07,0.8049,5.1160,988.2400,0.0081,138.7667,1225.6867,6.4420,30876.4333,38688.9667,0.3403,4.0251,145.4600,3.2417,1.0017,117.3900,350.1667,15.9257,0.0099,3.2730,0.2536,171.1000,2.6116,0.3140,0.2747,453.5033,19.8730
2021-01-08,0.8141,4.4853,962.4033,0.0078,130.2500,1185.2433,5.9150,32296.0667,39757.9000,0.2959,3.8838,142.6567,3.0975,1.0029,115.9367,352.1533,14.8903,0.0092,3.2117,0.2579,168.1967,2.5145,0.3160,0.2419,431.8767,18.3517
2021-01-09,0.8059,4.9203,1006.2500,0.0083,139.7500,1253.4067,6.1110,32510.2333,40145.1000,0.3081,3.6835,145.5467,3.4726,1.0023,117.4133,424.0067,15.5880,0.0102,2.9729,0.2613,173.6700,2.7370,0.3239,0.2483,528.7000,19.3927
2021-01-10,0.8043,4.8260,1008.3333,0.0079,138.0767,1252.3833,6.0047,30587.9000,38161.0000,0.2909,3.3150,174.5733,3.2842,1.0006,140.2867,476.1433,16.6120,0.0099,2.6762,0.2594,172.5867,2.6363,0.3236,0.2327,593.3433,20.6623
2021-01-11,0.8232,4.2600,886.6133,0.0069,115.2000,1086.5767,5.1933,28279.8000,34663.7333,0.2561,2.7618,162.2400,2.8186,0.9993,132.2400,402.2500,14.7913,0.0084,2.2398,0.2331,141.0000,2.2119,0.2857,0.2091,492.8667,18.2600
2021-01-12,0.8219,4.4653,878.7933,0.0068,111.8600,1068.0833,5.4660,28236.8667,34363.2667,0.2813,3.3891,162.1433,2.6307,0.9992,133.2367,385.2233,14.6540,0.0083,2.8063,0.2412,136.0333,2.1648,0.2933,0.2316,468.3300,17.7040
2021-01-13,0.8211,4.9257,891.5600,0.0069,115.6333,1083.8700,6.0373,29454.5000,35853.3333,0.2957,3.4464,165.6333,2.6963,0.9990,136.1267,392.2167,15.2037,0.0084,2.8193,0.2466,140.5633,2.2161,0.2999,0.2431,477.4367,18.4260
2021-01-14,0.8229,5.5773,977.4767,0.0074,124.2367,1188.1467,6.7820,31844.2333,38647.7333,0.3048,3.3877,162.4533,2.7888,0.9994,135.7500,425.0333,15.8770,0.0093,2.7805,0.2434,150.9233,2.2948,0.2960,0.2507,516.3100,19.2333
2021-01-15,0.8258,5.8673,960.6767,0.0076,118.3767,1163.6800,7.0950,30512.6667,36932.3000,0.2860,3.1546,157.4933,2.7577,0.9994,130.0200,407.0333,15.6987,0.0092,2.5992,0.2326,143.1633,2.2799,0.2819,0.2359,493.3300,19.0130
2021-01-16,0.8278,7.0303,1013.5167,0.0078,120.2367,1224.3067,8.3020,30165.3000,36434.7667,0.2935,3.4553,156.7933,2.7919,1.0002,129.9133,408.2600,16.4227,0.0093,2.8560,0.2347,145.3633,2.3087,0.2836,0.2428,492.6700,19.6327
2021-01-17,0.8265,7.1187,1011.6733,0.0075,117.5500,1222.5500,8.5873,29399.2000,35513.4333,0.3028,3.4158,157.9233,2.7491,0.9990,130.6400,396.3500,17.0640,0.0091,2.8295,0.2294,142.0367,2.2766,0.2771,0.2509,478.3467,20.6210
2021-01-18,0.8274,7.5590,1021.6833,0.0076,122.9867,1234.2000,9.1200,30047.6000,36259.0000,0.3024,3.6072,156.0033,2.7834,1.0001,129.0800,411.7200,17.7987,0.0091,2.9970,0.2335,148.3700,2.3072,0.2818,0.2503,497.4967,21.5143
2021-01-19,0.8257,7.3587,1116.7033,0.0076,128.9267,1353.1700,8.9140,30130.2667,36561.8667,0.3036,3.5664,158.4567,2.8361,1.0011,130.8800,429.8033,17.8897,0.0092,2.9461,0.2498,156.1900,2.3417,0.3027,0.2512,521.0000,21.7520
2021-01-20,0.8256,7.0773,1105.4633,0.0074,122.3800,1340.0767,8.5700,28956.3333,35094.1667,0.2898,3.3681,153.5500,2.7524,1.0014,126.7767,409.0567,17.5220,0.0089,2.7810,0.2440,148.2467,2.2731,0.2958,0.2397,495.7467,21.2630
2021-01-21,0.8220,6.5803,983.6600,0.0069,111.3200,1194.3033,7.9927,26494.0000,32167.6000,0.2629,3.0445,137.3367,2.6050,0.9988,113.2600,363.3067,15.7980,0.0084,2.5072,0.2294,135.1767,2.1474,0.2784,0.2165,440.6967,19.1810
2021-01-22,0.8224,6.7930,972.7767,0.0068,110.4433,1183.1633,8.3060,26214.1667,31883.3333,0.2594,3.1063,133.1700,2.5804,0.9994,109.5567,352.0233,15.1190,0.0083,2.5558,0.2169,134.3100,2.1221,0.2636,0.2136,428.0600,18.3490
2021-01-23,0.8227,7.4877,1015.4867,0.0071,114.1433,1235.0600,9.1240,26585.8667,32315.6333,0.2710,3.2005,138.1400,2.6842,1.0009,113.4700,355.0033,15.8763,0.0086,2.6309,0.2253,138.7800,2.2051,0.2738,0.2225,431.6100,19.5263
2021-01-24,0.8224,9.1837,1099.6167,0.0072,114.4033,1338.0467,11.1703,26365.8000,32110.0667,0.2725,3.3453,138.3700,2.7145,1.0008,113.8333,359.2600,16.1673,0.0087,2.7500,0.2244,139.1933,2.2303,0.2732,0.2241,437.3667,19.6710
2021-01-25,0.8241,9.6437,1121.3800,0.0070,115.6800,1361.6700,11.7210,27226.1667,33018.6000,0.2661,3.2898,139.9067,2.6831,1.0013,115.5033,365.3933,16.1933,0.0085,2.7097,0.2252,140.4967,2.2150,0.2731,0.2193,443.4300,19.6457
2021-01-26,0.8245,10.7983,1095.1933,0.0068,110.6500,1330.7400,13.1160,26396.1000,32083.3333,0.2586,3.2065,137.3533,2.6194,1.0007,113.1200,351.4800,15.5980,0.0082,2.6254,0.2190,134.3067,2.1562,0.2659,0.2128,427.0867,18.9793
2021-01-27,0.8242,11.7757,1051.9300,0.0063,103.4100,1273.7467,14.4480,25384.4333,30752.7333,0.2439,2.9714,129.5800,2.5305,1.0010,106.9133,323.8033,14.7357,0.0077,2.4447,0.2098,125.2300,2.0905,0.2545,0.2012,392.2267,17.8340
2021-01-28,0.8293,11.8683,1076.7200,0.0231,107.4500,1304.9600,14.3777,26720.9667,32400.8333,0.2762,3.7876,132.8267,2.6645,1.0029,109.7700,327.9333,15.4353,0.0280,3.1475,0.2153,130.2533,2.1991,0.2610,0.2278,397.4033,18.5767
2021-01-29,0.8240,12.5277,1127.5033,0.0481,113.1467,1369.4433,15.2020,28755.5667,34960.9000,0.3209,3.9868,141.6600,2.7628,1.0017,116.4267,343.0367,15.8417,0.0549,3.2860,0.2368,137.4233,2.2765,0.2868,0.2647,416.4933,19.0543
2021-01-30,0.8221,14.9463,1128.4000,0.0275,109.2067,1369.4933,18.1540,28053.1000,34021.2333,0.3237,3.7680,139.3100,2.9072,1.0012,114.8800,337.7267,15.5217,0.0334,3.1078,0.3415,132.4567,2.3960,0.4136,0.2664,409.5967,18.6953
2021-01-31,0.8730,15.3227,1093.6833,0.0308,107.4233,1325.7900,18.6167,27410.7000,33231.7333,0.3130,3.4906,136.8767,2.9303,1.0007,112.9233,332.4500,15.1197,0.0376,2.8838,0.3830,130.1767,2.4250,0.4732,0.2585,402.2400,18.4237
2021-02-01,0.8265,15.9967,1110.6467,0.0308,108.8367,1340.9433,19.3067,27722.2667,33519.7333,0.3271,3.5063,141.8467,3.0770,1.0000,117.3700,344.6667,15.1523,0.0372,2.9066,0.4112,131.5267,2.5497,0.4968,0.2702,416.6000,18.3137
2021-02-02,0.8299,15.9577,1223.2833,0.0264,116.3133,1474.8200,19.2437,29053.9667,34987.3667,0.3358,3.5667,148.7000,3.0129,1.0006,123.3400,353.0033,15.5590,0.0318,2.9588,0.3114,140.0200,2.4961,0.3748,0.2785,425.5667,18.6850
2021-02-03,0.8312,16.3323,1341.1800,0.0300,125.9400,1616.0233,19.6950,30636.9667,36913.9000,0.3419,3.6251,153.6867,3.0670,1.0011,127.6533,367.3200,16.8077,0.0361,3.0187,0.3297,151.6233,2.5499,0.3968,0.2840,441.7233,20.1443
2021-02-04,0.8348,16.9340,1348.7667,0.0412,123.7267,1617.8800,20.3280,31123.8000,37305.3667,0.3296,3.5206,150.6367,3.0551,1.0021,125.6700,358.6233,17.6067,0.0495,2.9387,0.3637,148.5033,2.5494,0.4360,0.2748,430.0800,21.2893
2021-02-05,0.8329,17.5793,1408.7533,0.0401,126.6600,1693.0167,21.1107,31465.6667,37739.8667,0.3471,3.8152,152.9000,3.2377,1.0009,127.3100,364.9033,19.4840,0.0481,3.1692,0.3752,151.9633,2.6951,0.4505,0.2890,438.5500,23.3890
2021-02-06,0.8313,16.6400,1402.3567,0.0446,130.0500,1690.6667,20.0277,32775.7000,39488.1333,0.3708,3.6627,154.2367,3.2213,1.0014,128.0200,386.2733,18.6057,0.0537,3.0358,0.3675,156.6267,2.6783,0.4425,0.3084,465.3000,22.5393
2021-02-07,0.8319,15.3657,1328.9233,0.0608,125.6500,1599.0867,18.4977,32111.0667,38663.2667,0.3900,3.6367,151.4600,3.3588,1.0014,125.9333,370.9300,17.5543,0.0730,3.0201,0.3485,151.3367,2.7904,0.4211,0.3242,446.9800,21.2360
2021-02-08,0.8306,15.9317,1408.6200,0.0622,134.1167,1698.5567,19.2273,36282.3667,43742.6667,0.3921,3.7566,158.0733,3.5146,1.0019,131.2267,390.3867,18.4263,0.0757,3.1090,0.3720,161.6467,2.9178,0.4451,0.3255,470.7633,22.2120
2021-02-09,0.8215,16.0963,1461.8800,0.0595,146.1433,1768.0967,19.4497,38527.2333,46591.6000,0.3967,4.4351,167.5600,3.9940,1.0013,138.4400,415.7067,19.4090,0.0719,3.6643,0.3909,176.8267,3.2950,0.4724,0.3281,503.6067,23.5067
2021-02-10,0.7898,17.2680,1447.9667,0.0607,151.1700,1754.3967,20.8800,37385.7333,45307.4333,0.4133,4.4802,174.7667,4.1146,1.0014,143.9667,413.8467,20.3863,0.0740,3.6954,0.4133,182.8067,3.4064,0.4999,0.3421,501.5967,24.7833
2021-02-11,0.8252,17.5037,1459.7100,0.0585,152.0600,1770.2033,21.2010,38645.3000,46904.2000,0.4461,5.6077,184.6000,4.4352,1.0012,152.3700,429.8800,22.1163,0.0710,4.6194,0.4299,184.4133,3.6481,0.5212,0.3680,521.2333,26.5643
2021-02-12,0.8286,18.6417,1500.1100,0.0561,157.9067,1817.5867,22.6140,39223.0333,47552.8000,0.5018,6.8947,202.6533,4.6136,1.0016,167.1000,459.0867,23.9950,0.0680,5.7707,0.4812,191.3567,3.8161,0.5832,0.4147,556.1867,28.7147
2021-02-13,0.8281,18.3677,1504.2400,0.0561,178.5133,1817.6867,22.1607,39058.1667,47236.3333,0.5598,6.5017,231.4700,5.2106,1.0013,191.3267,519.1100,25.3900,0.0680,5.3857,0.5018,215.9100,4.2817,0.6071,0.4627,625.9000,31.0017
2021-02-14,0.8255,17.6993,1499.0733,0.0508,180.0500,1814.0733,21.3920,40048.6000,48462.8000,0.5306,5.9923,232.4233,5.1840,1.0010,192.2100,586.2800,27.6043,0.0616,4.9492,0.4943,217.6567,4.2884,0.5983,0.4371,709.8233,33.5290
2021-02-15,0.8078,16.2443,1453.5200,0.0463,169.2100,1760.1600,19.6400,39396.9333,47563.6333,0.4864,6.1155,221.9467,4.6991,1.0011,183.3200,576.9100,27.0860,0.0557,5.0601,0.4576,204.8367,3.8793,0.5549,0.4028,698.0000,32.7340
2021-02-16,0.8268,16.8530,1468.4433,0.0452,174.1100,1777.2833,20.3957,40401.7333,48952.9000,0.4902,6.4818,222.2433,4.6772,1.0003,183.7367,583.9633,25.8743,0.0547,5.3738,0.4342,210.7667,3.8614,0.5273,0.4047,706.9900,31.8060
2021-02-17,0.8299,17.2813,1504.9633,0.0421,187.6933,1813.8033,20.8420,42489.1000,51292.3333,0.4880,6.3318,255.6600,4.7180,1.0005,211.9933,586.3267,25.1450,0.0508,5.2486,0.4383,226.1633,3.9092,0.5283,0.4050,706.4300,30.7340
2021-02-18,0.8288,17.7020,1586.0733,0.0481,189.8700,1913.5367,21.3457,42885.5667,51686.7333,0.4986,7.1942,263.3200,4.8217,1.0001,218.4100,587.0167,27.0960,0.0579,5.9518,0.4453,228.8233,4.0034,0.5371,0.4141,708.6533,33.3137
2021-02-19,0.8014,16.7687,1602.2533,0.0464,192.1567,1941.6400,20.3113,44815.2333,54320.0667,0.5059,7.2392,272.8700,5.0829,1.0002,225.1933,590.2200,28.4077,0.0562,5.9828,0.4569,232.9100,4.1989,0.5536,0.4179,713.5133,34.2560
2021-02-20,0.8238,22.3930,1590.6800,0.0459,189.5867,1921.6167,27.1320,46079.5000,55800.2000,0.4935,7.0376,263.8100,4.9505,1.0007,217.6300,566.5033,29.2703,0.0553,5.8042,0.4323,229.6567,4.0773,0.5088,0.4072,687.2233,35.5970
2021-02-21,0.8251,24.4137,1593.0133,0.0465,187.3867,1932.1600,29.5743,47094.4000,57102.6000,0.4930,6.8766,251.2100,5.0681,1.0008,207.1767,580.7267,29.0647,0.0564,5.6751,0.4417,227.1433,4.1840,0.5358,0.4067,703.8433,35.4277
2021-02-22,0.8240,21.5953,1314.2933,0.0447,167.3300,1472.1633,26.3690,43781.8333,52241.4667,0.4376,6.1046,221.1867,4.3325,1.0004,182.0500,492.7200,25.9970,0.0542,5.0054,0.4749,195.2633,3.8481,0.5618,0.3763,592.6500,31.1953
2021-02-23,0.8240,19.4673,1294.5900,0.0392,149.6133,1573.3233,23.7157,40613.6667,49366.6000,0.3891,5.1718,206.6500,3.9277,1.0004,169.6733,431.7567,21.1043,0.0477,4.2768,0.3873,181.8733,3.2268,0.4715,0.3203,527.7133,25.7547
2021-02-24,0.8249,20.7873,1329.8867,0.0448,148.4467,1613.1500,25.2473,40711.0000,49395.3000,0.4025,5.6185,209.6400,3.9078,1.0013,172.5100,434.0767,20.9490,0.0544,4.6368,0.3901,180.1200,3.2150,0.4737,0.3316,526.7933,25.3600
2021-02-25,0.8218,20.1237,1262.8933,0.0432,153.0267,1537.4467,24.4773,39955.9000,48611.8000,0.3942,5.4674,204.3900,3.7872,1.0005,167.8700,424.5233,22.0837,0.0525,4.4998,0.3683,186.4933,3.1218,0.4476,0.3239,516.8700,27.2203
2021-02-26,0.8272,19.1107,1216.3300,0.0418,142.1400,1469.8300,23.0900,38356.8000,46294.6000,0.3855,5.1237,205.2033,3.5783,1.0001,169.8367,400.3400,20.9000,0.0506,4.2284,0.3558,171.9533,2.9566,0.4300,0.3191,483.3267,25.1803
2021-02-27,0.8313,19.5910,1221.8367,0.0419,143.8967,1471.2100,23.5730,38637.1333,46514.3667,0.4361,5.1698,212.1067,3.6879,1.0005,176.2933,404.2533,22.9193,0.0505,4.3236,0.3667,173.2167,3.0638,0.4408,0.3624,486.4400,27.6900
2021-02-28,0.8203,18.4543,1157.9467,0.0396,135.7733,1395.6567,22.3690,37306.9000,44990.5333,0.4123,4.9275,215.1233,3.4735,1.0013,178.5133,380.5900,20.8067,0.0477,4.0880,0.3450,163.8433,2.8825,0.4161,0.3420,459.3167,25.0447
2021-03-01,0.8218,20.3257,1259.7000,0.0418,142.7333,1519.6067,24.5760,39936.7333,48161.8667,0.4226,5.2174,223.8800,3.6430,1.0010,185.6767,405.4033,24.0420,0.0503,4.3318,0.3629,172.0467,3.0204,0.4378,0.3508,489.1767,29.2003
2021-03-02,0.8309,21.4113,1256.3133,0.0420,147.8933,1520.3967,25.8533,40262.6000,48587.4000,0.4174,5.1457,221.6267,3.6929,1.0010,184.0567,432.7400,24.6993,0.0506,4.2605,0.3630,178.3500,3.0693,0.4381,0.3460,520.7200,30.3513
2021-03-03,0.8304,21.6530,1300.1867,0.0422,155.2267,1566.9167,26.1030,41779.2333,50386.6667,0.4238,5.3998,221.4767,3.8522,1.0005,183.8800,439.5233,24.8413,0.0509,4.4605,0.3726,187.1867,3.1994,0.4499,0.3518,529.8500,30.0290
2021-03-04,0.8334,22.9620,1298.4367,0.0414,153.5833,1555.9633,27.5910,41052.6667,49216.8000,0.4141,5.2436,217.2033,3.7692,0.9999,180.9367,427.5700,24.5733,0.0496,4.3806,0.3918,183.9600,3.1453,0.4703,0.3453,512.5533,29.3390
2021-03-05,0.8383,23.1633,1264.9500,0.0416,149.0233,1507.0133,27.6210,40404.5000,48195.3333,0.4011,5.1135,208.8700,3.6678,1.0000,174.9333,412.7500,24.5410,0.0495,4.2904,0.3871,177.6800,3.0733,0.4623,0.3365,492.4400,29.1883
2021-03-06,0.8426,23.7323,1353.5667,0.0428,151.8467,1611.7300,28.2437,40646.0333,48414.6667,0.4013,5.1209,203.6967,3.6982,1.0001,171.1500,417.4467,25.3370,0.0509,4.3059,0.3875,180.6500,3.1098,0.4613,0.3370,496.4067,30.2637
2021-03-07,0.8381,27.2713,1421.3200,0.0433,157.8467,1697.8200,32.6000,42242.1667,50446.1333,0.4123,5.2052,207.3133,3.7978,1.0003,173.6400,428.9900,25.2570,0.0516,4.3607,0.3887,188.2600,3.1819,0.4639,0.3458,512.5667,30.1167
2021-03-08,0.8412,28.1013,1498.6767,0.0499,158.8000,1775.5333,33.3927,43298.3000,51391.9667,0.4142,5.5211,215.6933,3.8519,1.0002,181.5567,438.6067,25.3997,0.0593,4.6564,0.3987,188.9533,3.2416,0.4732,0.3489,520.6133,30.2580
2021-03-09,0.8408,27.9907,1552.3633,0.0497,167.6833,1847.0067,33.3383,45372.3000,53911.0000,0.4269,5.9444,229.0667,4.0652,1.0004,188.5667,453.4767,26.5237,0.0590,4.9936,0.4050,199.3533,3.4225,0.4815,0.3589,538.8700,31.8093
2021-03-10,0.8405,26.5023,1521.3400,0.0474,168.1500,1811.0933,31.5470,46565.0667,55426.6667,0.4159,5.7189,221.1367,4.0279,1.0003,185.9467,457.1800,28.0453,0.0564,4.8043,0.3934,199.8900,3.3877,0.4687,0.3501,544.1667,33.1627
2021-03-11,0.8354,25.6907,1503.1900,0.0466,165.9367,1799.7500,30.7837,47391.0667,56748.7667,0.4049,5.5038,220.1567,3.9375,1.0001,183.8333,458.4233,27.6300,0.0557,4.5981,0.3785,198.6867,3.2950,0.4523,0.3387,547.3433,33.0230
2021-03-12,0.8365,25.6797,1485.1533,0.0464,179.0800,1776.5733,30.7313,47499.9667,56781.2333,0.3906,5.1891,221.5633,3.8205,1.0000,185.2900,448.9033,26.5580,0.0555,4.3253,0.3699,214.6133,3.1921,0.4424,0.3266,537.3733,31.7600
2021-03-13,0.8252,26.5257,1539.5000,0.0496,184.5967,1863.5267,32.0077,49304.6333,59657.5667,0.3985,5.2486,231.9467,4.1135,0.9993,191.5600,476.0800,26.4747,0.0601,4.3534,0.3746,222.9000,3.4007,0.4524,0.3301,574.8067,32.1073
2021-03-14,0.8301,26.3460,1552.8300,0.0498,181.4833,1872.3000,31.6677,49763.6000,59880.4333,0.3950,5.1579,234.2200,4.0846,0.9999,194.8400,472.4233,25.9090,0.0600,4.2849,0.3707,218.6267,3.3853,0.4467,0.3275,568.5633,31.3223
2021-03-15,0.8385,25.3803,1515.2167,0.0480,173.5367,1806.6467,30.2560,47795.5333,56924.6000,0.3834,4.9670,225.4200,3.8574,0.9995,189.0167,448.6800,24.9897,0.0572,4.1646,0.3652,206.8733,3.2366,0.4356,0.3216,535.2167,29.6773
2021-03-16,0.8324,24.6820,1494.6000,0.0485,167.5033,1778.3900,29.3650,46795.1333,55427.4000,0.3935,4.9259,224.1433,3.9537,0.9999,188.2033,439.6133,24.9167,0.0577,4.1431,0.3942,199.3900,3.3230,0.4728,0.3307,523.0233,29.5983
2021-03-17,0.8370,25.8313,1508.5600,0.0485,169.7733,1802.1033,30.8453,47968.8667,57212.0000,0.3982,5.0801,232.9767,4.0159,1.0003,195.2267,444.9467,25.3413,0.0578,4.2477,0.3929,202.4633,3.3666,0.4687,0.3333,531.6833,30.2627
2021-03-18,0.8380,25.5420,1505.9467,0.0485,169.8167,1795.1200,30.4533,48914.4333,58215.9667,0.3992,5.0955,232.1533,4.1770,0.9989,195.0600,447.2633,25.9733,0.0578,4.2777,0.3977,202.3767,3.5020,0.4751,0.3349,532.6833,31.1037
2021-03-19,0.8411,27.1523,1508.9800,0.0489,168.5733,1793.9200,32.2953,48695.0000,57935.4667,0.3949,5.0883,230.2933,4.1449,1.0000,193.8000,448.4333,27.6080,0.0582,4.2831,0.3928,200.2833,3.4887,0.4671,0.3325,533.5800,32.7680
2021-03-20,0.8394,27.7353,1533.8567,0.0498,169.4433,1824.9533,33.0010,49237.8667,58505.6000,0.4153,5.1497,233.1300,4.3199,1.0001,196.0800,452.9200,26.7973,0.0592,4.3367,0.4316,201.6367,3.6310,0.4978,0.3489,539.3600,31.9090
2021-03-21,0.8432,27.4530,1503.3767,0.0488,165.5067,1782.9067,32.5657,48200.9333,57250.1667,0.4064,4.9814,231.7367,4.2311,1.0004,195.3333,444.1200,25.6603,0.0579,4.1941,0.4376,196.6300,3.5596,0.5196,0.3422,527.6967,30.6060
2021-03-22,0.8405,28.1533,1440.9267,0.0469,159.3967,1715.6200,33.5027,46593.5333,55424.4333,0.4026,4.9040,223.0367,4.1406,1.0003,187.4267,435.1000,30.0903,0.0558,4.1027,0.4609,189.8333,3.4829,0.5490,0.3392,518.3700,35.7977
2021-03-23,0.8434,27.6280,1417.3300,0.0455,156.6567,1680.4333,32.6533,45858.8000,54392.4000,0.3969,4.8385,218.5633,4.1331,1.0001,184.1133,434.6467,31.3643,0.0541,4.0850,0.4731,185.3667,3.4831,0.5613,0.3350,516.4467,37.3443
2021-03-24,0.8460,23.9240,1374.2133,0.0449,154.0700,1622.5700,28.3220,45533.1667,53711.8667,0.3702,4.6708,215.4300,3.8261,0.9997,182.7933,409.1167,28.2883,0.0531,3.9550,0.4221,181.8233,3.2434,0.4984,0.3148,481.6767,33.3430
